id;node_name;cpu_usage;ram_usage;uptime;created_at
901;prx3;0.95;24.18;520757;2025-12-19 14:57:15.068749+00:00
900;prx2;0.41;4.7;520714;2025-12-19 14:57:14.685288+00:00
899;prx3;0.89;24.19;520743;2025-12-19 14:57:00.200859+00:00
898;prx3;0.79;24.18;520742;2025-12-19 14:56:59.795789+00:00
897;prx2;0.32;4.7;520698;2025-12-19 14:56:59.438798+00:00
896;prx3;1.48;24.17;520727;2025-12-19 14:56:44.853413+00:00
895;prx3;0.91;24.16;520727;2025-12-19 14:56:44.547454+00:00
894;prx2;0.32;4.7;520683;2025-12-19 14:56:44.204271+00:00
893;prx3;1.15;24.19;520712;2025-12-19 14:56:29.623488+00:00
892;prx3;0.83;24.18;520712;2025-12-19 14:56:29.615217+00:00
891;prx2;0.31;4.7;520668;2025-12-19 14:56:29.566916+00:00
890;prx3;0.33;24.17;520696;2025-12-19 14:56:13.422388+00:00
889;prx3;1.31;24.17;520694;2025-12-19 14:56:11.978111+00:00
888;prx2;0.32;4.7;520650;2025-12-19 14:56:11.430135+00:00
887;prx3;0.61;24.19;520681;2025-12-19 14:55:58.138490+00:00
886;prx3;0.62;24.18;520679;2025-12-19 14:55:56.717703+00:00
885;prx2;0.29;4.7;520635;2025-12-19 14:55:56.173652+00:00
884;prx3;0.63;24.19;520665;2025-12-19 14:55:42.886379+00:00
883;prx3;0.68;24.17;520664;2025-12-19 14:55:41.461580+00:00
882;prx2;0.27;4.7;520620;2025-12-19 14:55:40.911984+00:00
881;prx3;0.37;24.19;520650;2025-12-19 14:55:27.631977+00:00
880;prx3;1.07;24.18;520649;2025-12-19 14:55:26.166860+00:00
879;prx2;0.27;4.7;520604;2025-12-19 14:55:25.649202+00:00
878;prx3;0.96;24.19;520635;2025-12-19 14:55:12.341157+00:00
877;prx3;1.36;24.19;520633;2025-12-19 14:55:10.922491+00:00
876;prx2;0.26;4.7;520589;2025-12-19 14:55:10.454798+00:00
875;prx3;0.59;24.19;520620;2025-12-19 14:54:57.079495+00:00
874;prx3;0.87;24.18;520618;2025-12-19 14:54:55.675727+00:00
873;prx2;0.23;4.7;520574;2025-12-19 14:54:55.239398+00:00
872;prx3;0.49;24.19;520604;2025-12-19 14:54:41.733124+00:00
871;prx3;0.77;24.18;520603;2025-12-19 14:54:40.405412+00:00
870;prx2;0.26;4.7;520559;2025-12-19 14:54:39.957876+00:00
869;prx3;1.09;24.2;520589;2025-12-19 14:54:26.456479+00:00
868;prx3;0.61;24.19;520588;2025-12-19 14:54:25.176496+00:00
867;prx2;0.24;4.7;520544;2025-12-19 14:54:24.680000+00:00
866;prx3;1.48;24.2;520574;2025-12-19 14:54:11.171712+00:00
865;prx3;1.54;24.2;520572;2025-12-19 14:54:09.833723+00:00
864;prx2;0.24;4.7;520528;2025-12-19 14:54:09.430336+00:00
863;prx3;0.83;24.21;520558;2025-12-19 14:53:55.906530+00:00
862;prx3;0.82;24.19;520557;2025-12-19 14:53:54.572762+00:00
861;prx2;0.21;4.7;520513;2025-12-19 14:53:54.210881+00:00
860;prx3;0.93;24.2;520543;2025-12-19 14:53:40.618513+00:00
859;prx3;0.82;24.19;520542;2025-12-19 14:53:39.309154+00:00
858;prx2;0.23;4.7;520498;2025-12-19 14:53:38.920506+00:00
857;prx3;1.92;24.2;520528;2025-12-19 14:53:25.376291+00:00
856;prx3;0.89;24.19;520526;2025-12-19 14:53:24.060156+00:00
855;prx2;0.22;4.7;520483;2025-12-19 14:53:23.695230+00:00
854;prx1;0.08;3.27;520393;2025-12-19 14:53:10.103043+00:00
853;prx3;1.28;24.19;520511;2025-12-19 14:53:08.825892+00:00
852;prx2;0.23;4.7;520467;2025-12-19 14:53:08.484015+00:00
851;prx3;1.56;24.2;520497;2025-12-19 14:52:54.799967+00:00
850;prx3;0.65;24.2;520496;2025-12-19 14:52:53.583344+00:00
849;prx2;0.22;4.7;520452;2025-12-19 14:52:53.271142+00:00
848;prx3;0.92;24.2;520482;2025-12-19 14:52:39.493915+00:00
847;prx3;0.79;24.18;520481;2025-12-19 14:52:38.392365+00:00
846;prx2;0.23;4.7;520437;2025-12-19 14:52:38.351886+00:00
845;prx3;0.46;24.19;520467;2025-12-19 14:52:24.228942+00:00
844;prx3;0.9;24.18;520465;2025-12-19 14:52:23.053632+00:00
843;prx2;0.23;4.69;520422;2025-12-19 14:52:22.774367+00:00
842;prx1;0.08;3.28;520332;2025-12-19 14:52:08.915351+00:00
841;prx3;0.95;24.2;520450;2025-12-19 14:52:07.833557+00:00
840;prx2;0.26;4.7;520406;2025-12-19 14:52:07.582455+00:00
839;prx3;0.41;24.21;520436;2025-12-19 14:51:53.653461+00:00
838;prx3;0.72;24.2;520435;2025-12-19 14:51:52.640162+00:00
837;prx2;0.22;4.7;520391;2025-12-19 14:51:52.370084+00:00
836;prx3;0.41;24.21;520421;2025-12-19 14:51:38.413744+00:00
835;prx3;0.8;24.19;520420;2025-12-19 14:51:37.482788+00:00
834;prx2;0.23;4.7;520376;2025-12-19 14:51:37.441161+00:00
833;prx3;0.43;24.18;520406;2025-12-19 14:51:23.180867+00:00
832;prx3;1.04;24.17;520405;2025-12-19 14:51:22.262831+00:00
831;prx2;0.23;4.7;520361;2025-12-19 14:51:22.211339+00:00
830;prx1;0.09;3.28;520271;2025-12-19 14:51:07.985397+00:00
829;prx3;1.05;24.16;520389;2025-12-19 14:51:06.738898+00:00
828;prx2;0.25;4.7;520343;2025-12-19 14:51:03.955854+00:00
827;prx1;0.08;3.28;520255;2025-12-19 14:50:52.731096+00:00
826;prx3;0.85;24.15;520374;2025-12-19 14:50:51.521807+00:00
825;prx2;0.26;4.7;520328;2025-12-19 14:50:48.709960+00:00
824;prx3;0.79;24.17;520360;2025-12-19 14:50:37.503841+00:00
823;prx3;1.05;24.16;520359;2025-12-19 14:50:36.309536+00:00
822;prx2;0.27;4.7;520312;2025-12-19 14:50:33.550729+00:00
821;prx3;0.43;24.17;520345;2025-12-19 14:50:22.299071+00:00
820;prx3;0.75;24.16;520344;2025-12-19 14:50:21.082250+00:00
819;prx2;0.32;4.69;520297;2025-12-19 14:50:18.321078+00:00
818;prx3;1.36;24.16;520330;2025-12-19 14:50:07.072124+00:00
817;prx3;0.97;24.16;520328;2025-12-19 14:50:05.859584+00:00
816;prx2;0.27;4.7;520282;2025-12-19 14:50:03.090053+00:00
815;prx3;0.83;24.16;520314;2025-12-19 14:49:51.818312+00:00
814;prx3;0.8;24.15;520313;2025-12-19 14:49:50.650394+00:00
813;prx2;0.26;4.7;520267;2025-12-19 14:49:47.903806+00:00
812;prx3;0.83;24.17;520299;2025-12-19 14:49:36.617349+00:00
811;prx3;0.71;24.16;520298;2025-12-19 14:49:35.428921+00:00
810;prx2;0.28;4.7;520252;2025-12-19 14:49:32.728071+00:00
809;prx3;1.07;24.16;520284;2025-12-19 14:49:21.377187+00:00
808;prx3;1.14;24.16;520283;2025-12-19 14:49:20.234888+00:00
807;prx2;0.31;4.69;520236;2025-12-19 14:49:17.556124+00:00
806;prx3;3.59;24.17;520269;2025-12-19 14:49:06.191248+00:00
805;prx3;0.96;24.17;520267;2025-12-19 14:49:05.009318+00:00
804;prx2;0.25;4.69;520219;2025-12-19 14:49:00.127185+00:00
803;prx3;1.14;24.17;520253;2025-12-19 14:48:51.010540+00:00
802;prx3;0.88;24.17;520252;2025-12-19 14:48:49.841907+00:00
801;prx2;0.25;4.7;520204;2025-12-19 14:48:44.963581+00:00
800;prx1;0.08;3.25;520118;2025-12-19 14:48:35.820349+00:00
799;prx3;1.18;24.16;520237;2025-12-19 14:48:34.662381+00:00
798;prx2;0.27;4.7;520189;2025-12-19 14:48:29.813670+00:00
797;prx3;1.47;24.16;520223;2025-12-19 14:48:20.559244+00:00
796;prx3;1.32;24.16;520222;2025-12-19 14:48:19.463056+00:00
795;prx2;0.26;4.7;520174;2025-12-19 14:48:14.674436+00:00
794;prx1;0.08;3.26;520088;2025-12-19 14:48:05.361153+00:00
793;prx3;1.11;24.16;520207;2025-12-19 14:48:04.276644+00:00
792;prx2;0.23;4.7;520157;2025-12-19 14:47:58.365846+00:00
791;prx3;1.35;24.16;520193;2025-12-19 14:47:50.113148+00:00
790;prx3;1.25;24.16;520192;2025-12-19 14:47:49.084732+00:00
789;prx2;0.23;4.7;520142;2025-12-19 14:47:43.239659+00:00
788;prx3;1.02;24.18;520177;2025-12-19 14:47:34.919614+00:00
787;prx3;0.75;24.16;520176;2025-12-19 14:47:33.927672+00:00
786;prx2;0.23;4.7;520125;2025-12-19 14:47:26.443560+00:00
785;prx3;1.58;24.17;520162;2025-12-19 14:47:19.745838+00:00
784;prx3;1.53;24.15;520161;2025-12-19 14:47:18.746380+00:00
783;prx2;0.25;4.7;520110;2025-12-19 14:47:11.289814+00:00
782;prx3;1.21;24.16;520147;2025-12-19 14:47:04.519120+00:00
781;prx3;1.1;24.15;520146;2025-12-19 14:47:03.561617+00:00
780;prx2;0.21;4.7;520095;2025-12-19 14:46:56.106622+00:00
779;prx3;0.75;24.17;520132;2025-12-19 14:46:49.316665+00:00
778;prx3;0.77;24.15;520131;2025-12-19 14:46:48.311155+00:00
777;prx2;0.23;4.7;520080;2025-12-19 14:46:40.937636+00:00
776;prx3;0.94;24.16;520117;2025-12-19 14:46:34.130365+00:00
775;prx3;0.99;24.15;520116;2025-12-19 14:46:33.114466+00:00
774;prx2;0.22;4.71;520065;2025-12-19 14:46:25.771338+00:00
773;prx3;1.05;24.17;520101;2025-12-19 14:46:18.894665+00:00
772;prx3;1.19;24.16;520100;2025-12-19 14:46:17.903430+00:00
771;prx2;0.21;4.71;520049;2025-12-19 14:46:10.516799+00:00
770;prx3;1.3;24.15;520086;2025-12-19 14:46:03.649887+00:00
769;prx3;1.16;24.14;520085;2025-12-19 14:46:02.685567+00:00
768;prx2;0.2;4.7;520034;2025-12-19 14:45:55.335129+00:00
767;prx3;0.75;24.16;520071;2025-12-19 14:45:48.390548+00:00
766;prx3;1.16;24.15;520070;2025-12-19 14:45:47.488382+00:00
765;prx2;0.23;4.7;520019;2025-12-19 14:45:40.156816+00:00
764;prx3;1.0;24.17;520056;2025-12-19 14:45:33.159112+00:00
763;prx3;1.51;24.16;520055;2025-12-19 14:45:32.272784+00:00
762;prx2;0.2;4.7;520004;2025-12-19 14:45:24.987516+00:00
761;prx1;0.09;3.26;519921;2025-12-19 14:45:17.916308+00:00
760;prx3;1.1;24.15;520039;2025-12-19 14:45:17.055104+00:00
759;prx2;0.25;4.7;519989;2025-12-19 14:45:09.829423+00:00
758;prx3;1.08;24.17;520025;2025-12-19 14:45:02.706571+00:00
757;prx3;1.27;24.15;520024;2025-12-19 14:45:01.904596+00:00
756;prx2;0.22;4.7;519974;2025-12-19 14:44:54.672070+00:00
755;prx3;0.91;24.16;520010;2025-12-19 14:44:47.507699+00:00
754;prx3;0.78;24.16;520009;2025-12-19 14:44:46.704783+00:00
753;prx2;0.18;4.69;519958;2025-12-19 14:44:39.539348+00:00
752;prx1;0.09;3.26;519875;2025-12-19 14:44:32.303624+00:00
751;prx3;1.28;24.15;519994;2025-12-19 14:44:31.543309+00:00
750;prx2;0.16;4.69;519943;2025-12-19 14:44:24.406600+00:00
749;prx3;1.86;24.16;519980;2025-12-19 14:44:17.083107+00:00
748;prx3;1.84;24.15;519979;2025-12-19 14:44:16.392780+00:00
747;prx2;0.21;4.69;519928;2025-12-19 14:44:09.286288+00:00
746;prx3;1.14;24.17;519964;2025-12-19 14:44:01.873119+00:00
745;prx3;1.45;24.16;519964;2025-12-19 14:44:01.214120+00:00
744;prx2;0.17;4.69;519913;2025-12-19 14:43:54.107627+00:00
743;prx3;2.37;24.18;519949;2025-12-19 14:43:46.648034+00:00
742;prx3;0.79;24.16;519948;2025-12-19 14:43:46.009559+00:00
741;prx2;0.17;4.69;519898;2025-12-19 14:43:38.973047+00:00
740;prx3;1.3;24.18;519934;2025-12-19 14:43:31.396915+00:00
739;prx3;1.13;24.16;519933;2025-12-19 14:43:30.805032+00:00
738;prx2;0.19;4.69;519883;2025-12-19 14:43:23.807896+00:00
737;prx3;1.25;24.19;519919;2025-12-19 14:43:16.171386+00:00
736;prx3;1.06;24.18;519918;2025-12-19 14:43:15.590202+00:00
735;prx2;0.2;4.69;519867;2025-12-19 14:43:08.605284+00:00
734;prx1;0.09;3.27;519784;2025-12-19 14:43:00.945404+00:00
733;prx3;1.12;24.18;519903;2025-12-19 14:43:00.395061+00:00
732;prx2;0.19;4.69;519852;2025-12-19 14:42:53.347792+00:00
731;prx3;1.71;24.19;519888;2025-12-19 14:42:45.672583+00:00
730;prx3;0.93;24.19;519888;2025-12-19 14:42:45.145641+00:00
729;prx2;0.21;4.68;519836;2025-12-19 14:42:37.410485+00:00
728;prx3;1.39;24.2;519873;2025-12-19 14:42:30.410744+00:00
727;prx3;1.22;24.2;519872;2025-12-19 14:42:29.901687+00:00
726;prx2;0.0;4.69;519821;2025-12-19 14:42:22.199946+00:00
725;prx3;1.53;24.18;519858;2025-12-19 14:42:15.128257+00:00
724;prx3;1.54;24.18;519857;2025-12-19 14:42:14.649935+00:00
723;prx2;0.18;4.69;519806;2025-12-19 14:42:06.974282+00:00
722;prx3;1.21;24.19;519842;2025-12-19 14:41:59.824332+00:00
721;prx3;1.03;24.18;519842;2025-12-19 14:41:59.430861+00:00
720;prx2;0.17;4.69;519789;2025-12-19 14:41:50.507345+00:00
719;prx3;1.03;24.18;519827;2025-12-19 14:41:44.563001+00:00
718;prx3;0.87;24.17;519827;2025-12-19 14:41:44.151009+00:00
717;prx2;0.16;4.68;519774;2025-12-19 14:41:35.279681+00:00
716;prx3;0.9;24.19;519812;2025-12-19 14:41:29.343945+00:00
715;prx3;0.95;24.18;519811;2025-12-19 14:41:28.954773+00:00
714;prx2;0.31;4.7;519759;2025-12-19 14:41:20.109484+00:00
713;prx3;1.69;24.19;519797;2025-12-19 14:41:14.122901+00:00
712;prx3;1.45;24.17;519796;2025-12-19 14:41:13.760962+00:00
711;prx2;0.18;4.7;519744;2025-12-19 14:41:04.899427+00:00
710;prx3;0.76;24.19;519781;2025-12-19 14:40:58.896793+00:00
709;prx3;0.75;24.18;519781;2025-12-19 14:40:58.538327+00:00
708;prx2;0.32;4.7;519729;2025-12-19 14:40:49.779598+00:00
707;prx3;0.86;24.19;519766;2025-12-19 14:40:43.678899+00:00
706;prx3;0.86;24.18;519766;2025-12-19 14:40:43.310175+00:00
705;prx2;0.17;4.7;519713;2025-12-19 14:40:34.291670+00:00
704;prx3;1.07;24.19;519751;2025-12-19 14:40:28.488052+00:00
703;prx3;0.93;24.17;519751;2025-12-19 14:40:28.064728+00:00
702;prx2;0.17;4.7;519698;2025-12-19 14:40:19.102842+00:00
701;prx3;1.49;24.19;519736;2025-12-19 14:40:13.265765+00:00
700;prx3;1.28;24.18;519735;2025-12-19 14:40:12.805540+00:00
699;prx2;0.17;4.7;519683;2025-12-19 14:40:03.891667+00:00
698;prx3;0.94;24.19;519720;2025-12-19 14:39:58.021642+00:00
697;prx3;1.01;24.18;519720;2025-12-19 14:39:57.585354+00:00
696;prx2;0.17;4.7;519668;2025-12-19 14:39:48.654888+00:00
695;prx3;3.24;24.22;519705;2025-12-19 14:39:42.754002+00:00
694;prx3;1.18;24.2;519705;2025-12-19 14:39:42.406044+00:00
693;prx2;0.14;4.7;519652;2025-12-19 14:39:33.131001+00:00
692;prx3;1.0;24.21;519690;2025-12-19 14:39:27.491784+00:00
691;prx3;0.95;24.21;519690;2025-12-19 14:39:27.172071+00:00
690;prx2;0.41;4.71;519637;2025-12-19 14:39:17.887687+00:00
689;prx1;0.09;3.27;519555;2025-12-19 14:39:12.205854+00:00
688;prx3;1.15;24.22;519674;2025-12-19 14:39:11.881971+00:00
687;prx2;0.15;4.7;519621;2025-12-19 14:39:02.569491+00:00
686;prx3;2.67;24.25;519659;2025-12-19 14:38:56.962119+00:00
685;prx3;0.82;24.24;519659;2025-12-19 14:38:56.921058+00:00
684;prx2;0.15;4.7;519606;2025-12-19 14:38:47.315049+00:00
683;prx3;4.33;24.24;519643;2025-12-19 14:38:40.536228+00:00
682;prx3;0.93;24.23;519642;2025-12-19 14:38:39.718903+00:00
681;prx2;0.18;4.7;519591;2025-12-19 14:38:32.022857+00:00
680;prx3;2.19;24.25;519628;2025-12-19 14:38:25.267592+00:00
679;prx3;1.41;24.22;519627;2025-12-19 14:38:24.407535+00:00
678;prx2;0.15;4.7;519576;2025-12-19 14:38:16.807378+00:00
677;prx3;3.99;24.23;519612;2025-12-19 14:38:09.930810+00:00
676;prx3;1.81;24.21;519612;2025-12-19 14:38:09.125235+00:00
675;prx2;0.24;4.7;519560;2025-12-19 14:38:01.541976+00:00
674;prx3;1.21;24.23;519597;2025-12-19 14:37:54.542606+00:00
673;prx3;0.45;24.22;519596;2025-12-19 14:37:53.842669+00:00
672;prx2;0.14;4.71;519545;2025-12-19 14:37:46.269773+00:00
671;prx3;1.6;24.22;519582;2025-12-19 14:37:39.221667+00:00
670;prx3;1.14;24.21;519581;2025-12-19 14:37:38.610338+00:00
669;prx2;0.15;4.7;519530;2025-12-19 14:37:31.025854+00:00
668;prx3;0.59;24.23;519566;2025-12-19 14:37:23.936163+00:00
667;prx3;1.31;24.22;519566;2025-12-19 14:37:23.926616+00:00
666;prx2;0.16;4.7;519515;2025-12-19 14:37:15.756831+00:00
665;prx1;0.09;3.28;519431;2025-12-19 14:37:07.943198+00:00
664;prx3;2.12;24.21;519550;2025-12-19 14:37:07.921029+00:00
663;prx2;0.18;4.7;519499;2025-12-19 14:37:00.536623+00:00
662;prx3;1.3;24.21;519535;2025-12-19 14:36:52.604069+00:00
661;prx3;0.94;24.2;519535;2025-12-19 14:36:52.312518+00:00
660;prx2;0.14;4.7;519484;2025-12-19 14:36:45.344400+00:00
659;prx3;2.38;24.22;519520;2025-12-19 14:36:37.329086+00:00
658;prx3;1.03;24.2;519519;2025-12-19 14:36:37.021316+00:00
657;prx2;0.15;4.7;519469;2025-12-19 14:36:30.124168+00:00
656;prx3;1.35;24.21;519505;2025-12-19 14:36:22.109393+00:00
655;prx3;1.34;24.21;519504;2025-12-19 14:36:21.816266+00:00
654;prx2;0.14;4.7;519454;2025-12-19 14:36:14.940441+00:00
653;prx3;2.85;24.22;519489;2025-12-19 14:36:06.906795+00:00
652;prx3;2.22;24.21;519489;2025-12-19 14:36:06.862504+00:00
651;prx2;0.36;4.7;519439;2025-12-19 14:35:59.733146+00:00
650;prx1;0.11;3.27;519352;2025-12-19 14:35:49.108776+00:00
649;prx3;0.99;24.2;519471;2025-12-19 14:35:48.717742+00:00
648;prx2;0.15;4.7;519423;2025-12-19 14:35:44.520908+00:00
647;prx1;0.1;3.28;519337;2025-12-19 14:35:33.883630+00:00
646;prx3;0.63;24.2;519456;2025-12-19 14:35:33.841837+00:00
645;prx2;0.16;4.7;519408;2025-12-19 14:35:29.139623+00:00
644;prx1;0.08;3.26;519321;2025-12-19 14:35:18.493294+00:00
643;prx3;1.35;24.19;519441;2025-12-19 14:35:18.150481+00:00
642;prx2;0.15;4.69;519393;2025-12-19 14:35:13.879869+00:00
641;prx1;0.15;3.26;519306;2025-12-19 14:35:03.309517+00:00
640;prx3;1.58;24.19;519425;2025-12-19 14:35:02.937727+00:00
639;prx2;0.37;4.7;519378;2025-12-19 14:34:58.721425+00:00
638;prx1;0.08;3.26;519291;2025-12-19 14:34:48.134874+00:00
637;prx3;1.28;24.2;519410;2025-12-19 14:34:48.092058+00:00
636;prx2;0.16;4.7;519362;2025-12-19 14:34:43.499419+00:00
635;prx1;0.09;3.26;519274;2025-12-19 14:34:31.144549+00:00
634;prx3;1.84;24.22;519392;2025-12-19 14:34:29.201102+00:00
633;prx2;0.2;4.71;519347;2025-12-19 14:34:28.283950+00:00
632;prx3;1.45;24.2;519378;2025-12-19 14:34:15.835181+00:00
631;prx3;1.19;24.2;519376;2025-12-19 14:34:13.856384+00:00
630;prx2;0.16;4.7;519332;2025-12-19 14:34:13.063375+00:00
629;prx3;1.38;24.21;519363;2025-12-19 14:34:00.552227+00:00
628;prx3;0.98;24.2;519361;2025-12-19 14:33:58.593582+00:00
627;prx2;0.15;4.69;519317;2025-12-19 14:33:57.852883+00:00
626;prx1;0.1;3.27;519228;2025-12-19 14:33:45.286150+00:00
625;prx3;1.04;24.21;519346;2025-12-19 14:33:43.205055+00:00
624;prx2;0.13;4.69;519301;2025-12-19 14:33:42.611519+00:00
623;prx1;0.24;3.28;519213;2025-12-19 14:33:29.947123+00:00
622;prx3;1.07;24.22;519330;2025-12-19 14:33:27.878167+00:00
621;prx2;0.21;4.7;519286;2025-12-19 14:33:27.319537+00:00
620;prx3;1.56;24.22;519317;2025-12-19 14:33:14.582157+00:00
619;prx3;1.35;24.21;519315;2025-12-19 14:33:12.522753+00:00
618;prx2;0.19;4.7;519271;2025-12-19 14:33:12.057120+00:00
617;prx3;0.92;24.23;519302;2025-12-19 14:32:59.199178+00:00
616;prx3;1.0;24.21;519300;2025-12-19 14:32:57.174143+00:00
615;prx2;0.24;4.69;519256;2025-12-19 14:32:56.760754+00:00
614;prx3;0.46;24.22;519286;2025-12-19 14:32:43.831689+00:00
613;prx3;0.82;24.2;519284;2025-12-19 14:32:41.780482+00:00
612;prx2;0.19;4.69;519240;2025-12-19 14:32:41.400216+00:00
611;prx3;0.31;24.23;519271;2025-12-19 14:32:28.414191+00:00
610;prx3;0.7;24.21;519269;2025-12-19 14:32:26.441529+00:00
609;prx2;0.2;4.69;519225;2025-12-19 14:32:26.074945+00:00
608;prx3;0.42;24.22;519256;2025-12-19 14:32:13.132156+00:00
607;prx3;2.09;24.22;519254;2025-12-19 14:32:11.239827+00:00
606;prx2;0.0;4.69;519210;2025-12-19 14:32:11.191620+00:00
605;prx3;0.67;24.22;519240;2025-12-19 14:31:57.706551+00:00
604;prx3;0.7;24.23;519238;2025-12-19 14:31:55.795239+00:00
603;prx2;0.27;4.69;519194;2025-12-19 14:31:55.795239+00:00
602;prx3;1.2;24.23;519225;2025-12-19 14:31:42.307249+00:00
601;prx3;1.15;24.22;519223;2025-12-19 14:31:40.275837+00:00
600;prx2;0.15;4.68;519179;2025-12-19 14:31:39.890946+00:00
599;prx1;0.09;3.25;519090;2025-12-19 14:31:27.049388+00:00
598;prx3;0.7;24.21;519207;2025-12-19 14:31:24.988050+00:00
597;prx2;0.17;4.68;519163;2025-12-19 14:31:24.548469+00:00
596;prx3;0.93;24.23;519194;2025-12-19 14:31:11.739864+00:00
595;prx3;1.35;24.22;519192;2025-12-19 14:31:09.736048+00:00
594;prx2;0.16;4.68;519148;2025-12-19 14:31:09.335879+00:00
593;prx3;0.78;24.22;519179;2025-12-19 14:30:56.484791+00:00
592;prx3;0.83;24.21;519177;2025-12-19 14:30:54.436155+00:00
591;prx2;0.14;4.68;519133;2025-12-19 14:30:54.118754+00:00
590;prx3;0.84;24.22;519164;2025-12-19 14:30:41.226915+00:00
589;prx3;1.01;24.21;519162;2025-12-19 14:30:39.206068+00:00
588;prx2;0.16;4.68;519118;2025-12-19 14:30:38.901400+00:00
587;prx3;0.98;24.21;519148;2025-12-19 14:30:25.908279+00:00
586;prx3;0.6;24.22;519146;2025-12-19 14:30:23.972069+00:00
585;prx2;0.14;4.68;519103;2025-12-19 14:30:23.656874+00:00
584;prx3;1.48;24.22;519133;2025-12-19 14:30:10.722658+00:00
583;prx3;1.08;24.19;519131;2025-12-19 14:30:08.830546+00:00
582;prx2;0.17;4.68;519087;2025-12-19 14:30:08.517075+00:00
581;prx3;2.08;24.19;519118;2025-12-19 14:29:55.500356+00:00
580;prx3;0.96;24.18;519116;2025-12-19 14:29:53.646605+00:00
579;prx2;0.14;4.68;519072;2025-12-19 14:29:53.357003+00:00
578;prx1;0.09;3.27;518983;2025-12-19 14:29:40.238145+00:00
577;prx3;1.03;24.2;519101;2025-12-19 14:29:38.412429+00:00
576;prx2;0.17;4.68;519057;2025-12-19 14:29:38.137412+00:00
575;prx3;1.53;24.21;519087;2025-12-19 14:29:25.010364+00:00
574;prx3;0.87;24.2;519086;2025-12-19 14:29:23.233420+00:00
573;prx2;0.0;4.68;519042;2025-12-19 14:29:22.943863+00:00
572;prx3;1.24;24.22;519072;2025-12-19 14:29:09.781717+00:00
571;prx3;1.31;24.21;519070;2025-12-19 14:29:08.038226+00:00
570;prx2;0.21;4.67;519027;2025-12-19 14:29:07.764034+00:00
569;prx3;1.11;24.22;519057;2025-12-19 14:28:54.495507+00:00
568;prx3;0.9;24.21;519055;2025-12-19 14:28:52.862407+00:00
567;prx2;0.15;4.67;519011;2025-12-19 14:28:52.807684+00:00
566;prx3;0.65;24.19;519042;2025-12-19 14:28:39.193993+00:00
565;prx3;0.93;24.18;519040;2025-12-19 14:28:37.548354+00:00
564;prx2;0.15;4.67;518996;2025-12-19 14:28:37.287499+00:00
563;prx3;1.06;24.18;519026;2025-12-19 14:28:23.917159+00:00
562;prx3;1.02;24.18;519025;2025-12-19 14:28:22.326915+00:00
561;prx2;0.15;4.67;518981;2025-12-19 14:28:22.055167+00:00
560;prx1;0.08;3.29;518891;2025-12-19 14:28:08.677436+00:00
559;prx3;1.3;24.18;519010;2025-12-19 14:28:07.068444+00:00
558;prx2;0.15;4.68;518966;2025-12-19 14:28:06.842945+00:00
557;prx1;0.09;3.28;518876;2025-12-19 14:27:53.438048+00:00
556;prx3;0.93;24.18;518994;2025-12-19 14:27:51.867731+00:00
555;prx2;0.16;4.68;518951;2025-12-19 14:27:51.865724+00:00
554;prx3;0.56;24.2;518981;2025-12-19 14:27:38.213265+00:00
553;prx3;0.82;24.18;518979;2025-12-19 14:27:36.470727+00:00
552;prx2;0.15;4.7;518935;2025-12-19 14:27:35.981557+00:00
551;prx3;0.33;24.2;518965;2025-12-19 14:27:23.000970+00:00
550;prx3;0.99;24.18;518964;2025-12-19 14:27:21.240084+00:00
549;prx2;0.16;4.7;518920;2025-12-19 14:27:20.801841+00:00
548;prx3;0.34;24.2;518950;2025-12-19 14:27:07.777469+00:00
547;prx3;1.26;24.18;518948;2025-12-19 14:27:06.030450+00:00
546;prx2;0.16;4.69;518904;2025-12-19 14:27:05.615313+00:00
545;prx3;1.97;24.19;518935;2025-12-19 14:26:52.580302+00:00
544;prx3;1.13;24.19;518933;2025-12-19 14:26:50.852179+00:00
543;prx2;0.18;4.69;518889;2025-12-19 14:26:50.484600+00:00
542;prx3;0.66;24.19;518920;2025-12-19 14:26:37.364769+00:00
541;prx3;0.91;24.18;518918;2025-12-19 14:26:35.611172+00:00
540;prx2;0.15;4.68;518874;2025-12-19 14:26:35.303087+00:00
539;prx3;0.84;24.19;518905;2025-12-19 14:26:22.173630+00:00
538;prx3;0.98;24.18;518903;2025-12-19 14:26:20.370739+00:00
537;prx2;0.16;4.68;518859;2025-12-19 14:26:20.131588+00:00
536;prx3;1.62;24.19;518889;2025-12-19 14:26:06.995430+00:00
535;prx3;1.11;24.18;518888;2025-12-19 14:26:05.198452+00:00
534;prx2;0.16;4.68;518844;2025-12-19 14:26:04.968830+00:00
533;prx3;0.84;24.19;518874;2025-12-19 14:25:51.750157+00:00
532;prx3;0.99;24.18;518872;2025-12-19 14:25:50.017900+00:00
531;prx2;0.16;4.68;518829;2025-12-19 14:25:50.003352+00:00
530;prx3;0.55;24.19;518859;2025-12-19 14:25:36.540777+00:00
529;prx3;1.01;24.18;518856;2025-12-19 14:25:33.257009+00:00
528;prx2;0.14;4.68;518812;2025-12-19 14:25:32.753673+00:00
527;prx1;0.1;3.26;518724;2025-12-19 14:25:21.331122+00:00
526;prx3;1.27;24.19;518840;2025-12-19 14:25:18.028305+00:00
525;prx2;0.17;4.69;518796;2025-12-19 14:25:17.598932+00:00
